时间,卖家,买家,物品,数量,金额
2023-08-02,明月清风,好栓~,重生护符,1,1
2023-08-02,明月清风,好栓~,重生护符,1,1
2023-08-02,Master.Zero,浆果丛,风干肉,20,2
2023-08-02,明月清风,好栓~,重生护符,1,1
2023-08-02,明月清风,好栓~,重生护符,1,1
2023-08-02,Aarn,Ns,辣伏特羊肉冻,1,1
2023-08-02,頌恩,蓝天,蓝图,1,3
2023-08-02,Super Fig,蓝天,蓝图,1,0
2023-08-02,Aarn,蓝天,辣伏特羊肉冻,1,1
2023-08-02,明月清风,蓝天,重生护符,1,1
2023-08-03,明月清风,蓝天,重生护符,1,1
2023-08-03,1497,阿缘,辣伏特羊肉冻,1,1
2023-08-03,阿光,阿缘,辣龙椒沙拉,1,2
2023-08-03,星澜,蓝天,辣龙椒沙拉,1,2
2023-08-03,阿飞瑜伽会所afei,頌恩,鳞片,1,0
2023-08-03,阿飞瑜伽会所afei,頌恩,捆绑包装,9,0
2023-08-03,明月清风,Ns,重生护符,1,1
2023-08-03,明月清风,Ns,重生护符,1,1
2023-08-03,Master.Zero,Ns,风干肉,20,2
2023-08-03,Master.Zero,浆果丛,风干肉,20,2
2023-08-03,明月清风,Ns,重生护符,1,1
2023-08-03,幻滅,长安第一枪,铥矿皇冠,1,3
2023-08-03,明月清风,长安第一枪,重生护符,1,1
2023-08-03,明月清风,seven,重生护符,1,1
2023-08-03,明月清风,seven,重生护符,1,1
2023-08-03,Aarn,长安第一枪,辣伏特羊肉冻,1,1
2023-08-03,明月清风,长安第一枪,重生护符,1,1
2023-08-03,Super Fig,seven,重生护符,1,1
2023-08-03,沫小白,Ns,炖肉汤,6,2
2023-08-03,星澜,Ns,蓝带鱼排,1,2
2023-08-03,明月清风,"知道你很急,但你先别急",重生护符,1,1
2023-08-03,Master.Zero,浆果丛,风干肉,20,2
2023-08-03,幻滅,Ns,staff_lunarplant,1,3
2023-08-03,星澜,Ns,芦笋冷汤,1,2
2023-08-03,星澜,浆果丛,芦笋冷汤,1,2
2023-08-03,长安第一枪,幻滅,蓝图,1,10
2023-08-03,明月清风,Ns,重生护符,1,1
2023-08-03,卖瓜小青虫,浆果丛,果冻沙拉,2,1
2023-08-03,卖瓜小青虫,浆果丛,果冻沙拉,2,1
2023-08-03,幻滅,无无明明,sword_lunarplant,1,3
2023-08-03,幻滅,无无明明,铥矿皇冠,1,3
2023-08-03,Master.Zero,浆果丛,风干肉,20,2
2023-08-04,Master.Zero,浆果丛,风干肉,20,2
2023-08-04,星澜,Ns,蓝带鱼排,1,2
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,卖瓜小青虫,Ns,果冻沙拉,2,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,卖瓜小青虫,Ns,果冻沙拉,2,1
2023-08-04,幻滅,Ns,蓝带鱼排,1,2
2023-08-04,"知道你很急,但你先别急",a1314,暗影心房,1,1
2023-08-04,明月清风,a1314,重生护符,1,1
2023-08-04,明月清风,a1314,重生护符,1,1
2023-08-04,明月清风,a1314,重生护符,1,1
2023-08-04,明月清风,a1314,重生护符,1,1
2023-08-04,星澜,114岁，是514体人,甜发光浆果慕斯,1,2
2023-08-04,不是残心呀,114岁，是514体人,暖石,1,1
2023-08-04,幻滅,Ns,蓝带鱼排,1,2
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,卖瓜小青虫,Ns,果冻沙拉,2,1
2023-08-04,Ns,小麦麦,月熠,2,1
2023-08-04,明月清风,小麦麦,重生护符,1,1
2023-08-04,星澜,小麦麦,甜发光浆果慕斯,1,2
2023-08-04,明月清风,小麦麦,重生护符,1,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,明月清风,小麦麦,重生护符,1,1
2023-08-04,卖瓜小青虫,小麦麦,果冻沙拉,2,1
2023-08-04,机械师,小麦麦,注能月亮碎片,3,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,卖瓜小青虫,八月伴,果冻沙拉,2,1
2023-08-04,Aarn,八月伴,辣伏特羊肉冻,1,1
2023-08-04,机械师,seven,黄油,1,2
2023-08-04,nf,seven,绿宝石,6,6
2023-08-04,KMN,seven,曼德拉草,10,350
2023-08-04,"知道你很急,但你先别急",Ns,暗影心房,1,1
2023-08-04,Aarn,Ns,辣伏特羊肉冻,1,1
2023-08-04,Aarn,Ns,辣伏特羊肉冻,1,1
2023-08-04,Aarn,Ns,辣伏特羊肉冻,1,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,Aarn,Ns,辣伏特羊肉冻,1,1
2023-08-04,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-04,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-04,頌恩,Ns,重生护符,1,1
2023-08-04,长安第一枪,a1314,重生护符,1,1
2023-08-04,明月清风,Ns,重生护符,1,1
2023-08-05,Master.Zero,Ns,风干肉,20,2
2023-08-05,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-05,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-05,明月清风,Ns,重生护符,1,1
2023-08-05,不是残心呀,Ns,辣伏特羊肉冻,1,1.2999999523163
2023-08-05,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-05,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-05,长安第一枪,Ns,辣伏特羊肉冻,1,1.1000000238419
2023-08-05,不是残心呀,Ns,辣伏特羊肉冻,1,1.2999999523163
2023-08-05,明月清风,"知道你很急,但你先别急",重生护符,1,1
2023-08-05,八月伴,"知道你很急,但你先别急",重生护符,1,1
2023-08-05,八月伴,"知道你很急,但你先别急",重生护符,1,1
2023-08-05,八月伴,"知道你很急,但你先别急",重生护符,1,1
2023-08-05,八月伴,Ns,重生护符,1,1
2023-08-05,八月伴,"知道你很急,但你先别急",重生护符,1,1
2023-08-05,nf,叶掌半夏,独眼巨鹿眼球,1,2
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,八月伴,小邹丶,重生护符,1,1
2023-08-05,1497,Ns,炖肉汤,2,1
2023-08-05,星澜,Ns,芦笋冷汤,1,2
2023-08-05,Master.Zero,Ns,风干肉,20,2
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,a1314,阿光,守护者之角,1,20
2023-08-05,Master.Zero,Ns,风干肉,20,2
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,a1314,想养狗子,守护者之角,1,20
2023-08-05,明月清风,Ns,树枝,4,130
2023-08-05,栗子,Ns,种子,1,0
2023-08-05,1497,Ns,果冻沙拉,2,1
2023-08-05,卖瓜小青虫,Ns,果冻沙拉,2,1
2023-08-05,1497,Ns,果冻沙拉,2,1
2023-08-05,1497,Ns,果冻沙拉,2,1
2023-08-05,八月伴,Ns,重生护符,1,1
2023-08-05,八月伴,Ns,重生护符,1,1
2023-08-05,1497,Ns,果冻沙拉,2,1
2023-08-05,1497,Ns,果冻沙拉,2,1
2023-08-05,Master.Zero,Ns,风干肉,20,2
2023-08-05,1497,沫小白,armor_voidcloth,1,0
2023-08-06,卖瓜小青虫,Ns,pickaxe_lunarplant,1,5
2023-08-06,卖瓜小青虫,Ns,眼球伞,1,10
2023-08-06,幻滅,Ns,发光浆果慕斯,1,3
